credit_policy,purpose,interest_rate,installment,log_annual_income,debt_income_ratio,fico,days_with_credit_line,revolve_balance,revolve_utilized,inquiries_last_6_mon,delinquent_2_yrs,public_recs,income_installment_ratio,debt_to_credit_ratio
1,major_purchase,0.1379,51.12,10.87812266,9.51,662,4949.958333,22189,83.7,3,0,0,86.40453822152874,0.418628783312981
1,debt_consolidation,0.1292,168.28,10.64780302,21.04,677,2910.958333,13073,55.9,3,0,0,20.848189532264215,0.3105225652183396
1,debt_consolidation,0.0932,415.31,11.40756495,8.51,782,4230.0,9957,29.6,0,0,0,18.05879946342968,0.1106333332572621
1,debt_consolidation,0.1507,260.25,11.22524339,19.44,662,5699.958333,27087,97.4,2,0,0,24.015369776214023,0.3611600009095627
1,all_other,0.1426,377.37,12.4845739456,10.21,692,7050.041667,60789,97.3,0,0,0,58.34893795567309,0.2300612237953956
1,educational,0.1355,232.63,11.15625052,24.22,687,3749.958333,8547,55.1,1,1,0,25.075584951709907,0.1221000001259456
0,all_other,0.1287,840.83,11.28978191,12.97,732,1890.0,6999,29.2,5,0,0,7.928673622840777,0.0874875003198559
1,major_purchase,0.1426,171.53,11.11125555,12.48,687,7410.0,24905,95.5,3,0,0,32.511397552832825,0.3721598977152701
1,debt_consolidation,0.0932,332.25,11.48965684,6.3,762,5400.0,42307,38.0,1,0,0,24.50464012851357,0.4330296818494594
0,small_business,0.1355,67.92,10.6454249,18.06,657,5340.041667,5594,25.3,8,0,0,51.53121333290241,0.1331904758262675
1,small_business,0.1136,822.78,11.69524702,3.6,727,9150.0,9466,27.4,1,0,0,12.153917186074247,0.0788833334724979
0,home_improvement,0.1568,350.02,11.22524339,8.83,677,1050.0,9700,36.7,2,0,0,17.85612246231558,0.1293333336590526
1,debt_consolidation,0.1316,506.56,11.23848862,21.9,687,6000.041667,63202,51.3,0,0,0,12.50263214222672,0.831605262549549
1,small_business,0.167,532.53,11.00584283,2.11,742,1261.041667,4949,0.0,1,0,0,9.424351703437994,0.0821751762149227
1,all_other,0.1222,49.98,9.546812609,21.51,682,1530.0,8172,34.0,1,0,0,23.342670410891788,0.5837142854792798
1,all_other,0.074,71.44,10.50232405,18.59,762,5640.041667,2177,7.3,2,0,0,42.45987293306286,0.0598076925244851
1,debt_consolidation,0.1347,212.02,10.27518903,23.54,687,2820.0,11387,90.4,1,0,0,11.39986793138423,0.3926010207418466
1,credit_card,0.1189,99.5,10.51867319,20.63,692,4410.0,10455,54.5,1,0,0,30.98827465646952,0.2825675680271247
1,all_other,0.1426,343.06,11.51292546,8.95,677,4758.0,1459,26.1,1,0,0,24.291183151386814,0.0145900000725156
1,debt_consolidation,0.1166,330.53,10.81174611,8.4,687,3300.0,11735,93.9,2,0,0,12.505168432879076,0.2365927425773645
0,credit_card,0.1221,199.89,12.3883942,13.13,692,5889.0,394107,77.6,0,0,0,100.05503003410598,1.6421125038164794
1,all_other,0.1496,207.87,10.81977828,19.58,702,2849.958333,14306,98.92299999999996,0,0,0,20.04457905561401,0.2861200012618703
1,small_business,0.1347,251.88,10.17732422,12.68,697,3720.0,16280,74.7,0,0,0,8.701233407521428,0.6190114057087509
1,major_purchase,0.0945,224.07,9.915613732,5.99,712,4470.0,4641,33.1,0,0,0,7.528897217104458,0.2292531121097582
1,all_other,0.0988,322.11,11.50069093,14.32,722,7425.041667,31844,61.2,1,0,0,25.55648698336242,0.3223598954697246
0,all_other,0.1355,169.8,10.40426284,16.62,657,1632.0,7966,98.92299999999996,0,0,0,16.195524138788578,0.241393939502233
1,major_purchase,0.1148,115.39,10.46310334,7.58,707,8370.0,4336,12.5,1,0,0,25.276598191275763,0.1238857143441326
1,debt_consolidation,0.1568,700.04,11.66992921,22.02,702,4889.958333,21873,75.2,0,0,0,13.92777550303702,0.1869487186553642
1,debt_consolidation,0.1126,402.58,11.6127708,9.38,747,5669.958333,39833,86.1,1,0,0,22.87330054619291,0.360479637987401
1,debt_consolidation,0.167,619.5,11.03488966,22.06,672,4649.958333,24971,61.4,1,0,0,8.340059153929484,0.4027580661381281
1,all_other,0.08,175.49,11.22524339,13.31,782,5490.0,0,0.0,1,0,0,35.61456484278135,0.0
1,educational,0.1191,116.1,12.07254125,2.47,677,1770.0,23806,60.6,1,0,0,125.6101058652822,0.1360342861095538
0,all_other,0.1513,333.4,11.15625052,16.35,647,3059.041667,29314,89.9,3,0,0,17.496500681812464,0.4187714290033895
0,debt_consolidation,0.1505,173.46,11.58988651,8.2,662,12930.0095841,8209,50.0,5,0,0,51.8851610460209,0.0760092589633063
1,all_other,0.0894,305.01,11.35040654,12.01,742,5039.958333,47474,56.1,0,0,0,23.223282401899784,0.558517644530109
1,debt_consolidation,0.0859,316.11,10.54534144,23.34,752,3302.0,9527,44.7,0,0,0,10.017609916663003,0.2507105259920026
1,small_business,0.1695,178.14,10.81977828,21.7,687,4619.958333,5800,66.7,2,1,0,23.389843091335383,0.1160000005115929
1,all_other,0.0774,99.9,10.71441777,17.33,737,7050.0,12719,39.9,1,0,0,37.53753758436726,0.2826444440918331
1,home_improvement,0.1221,666.3,11.66137995,9.22,807,7439.958333,0,0.0,2,0,0,14.508479631133223,0.0
0,credit_card,0.1059,325.46,10.91508846,17.96,727,3180.0,6559,24.8,5,0,0,14.08263170287095,0.1192545459571566
1,credit_card,0.1379,163.57,10.79957558,2.45,672,1860.0,8757,67.9,0,0,0,24.9638279953815,0.1787142851947209
1,all_other,0.1253,60.24,10.57745191,11.9,682,5190.041667,2496,56.7,3,0,1,54.28286832617352,0.0636085629251664
1,credit_card,0.145,640.24,11.22524339,22.74,682,5969.958333,32682,96.1,0,0,0,9.761964238816224,0.4357600010974389
1,all_other,0.08,282.03,11.31208142,8.98,777,10019.95833,38216,50.4,0,0,0,24.17118743451086,0.4671654203214808
1,all_other,0.0932,127.79,10.79949394,8.67,802,4050.0,34,0.3,0,0,0,31.95085683917181,0.0006939341994786
1,debt_consolidation,0.1392,273.1,10.63535051,23.69,682,5250.0,9728,91.9,0,0,0,12.68735504525668,0.2339642610618007
1,all_other,0.1392,273.1,11.36214909,22.55,677,2940.0,2149,36.4,2,0,0,26.24313449370556,0.0249872097918159
1,all_other,0.087,557.23,11.9381932,0.12,757,1128.041667,1032,5.0,0,0,0,22.881036547250165,0.0067450980417422
1,debt_consolidation,0.1442,412.6,10.51867319,7.91,682,4049.958333,8748,85.8,1,0,0,7.4729358417807,0.2364324328169571
0,small_business,0.1878,870.39,11.73606902,18.59,697,12930.0095841,182893,69.7,2,0,0,11.967815238422364,1.4631439945635971
1,debt_consolidation,0.1322,537.43,11.14186178,20.0,702,4110.0,4326,34.1,0,0,0,10.699067747275862,0.0626956523983256
1,credit_card,0.1134,296.1,11.7905572,5.44,682,4889.958333,25120,85.4,1,0,1,37.14961155942728,0.190303030601522
1,all_other,0.1357,118.89,11.03488966,8.05,687,4320.0,450,26.5,0,1,0,43.45753760500728,0.0072580645453589
1,all_other,0.1178,49.67,10.59663473,5.43,687,2970.041667,1434,13.7,0,1,0,67.10958975262912,0.0358500001109942
1,small_business,0.1411,410.75,11.42954386,7.63,692,1979.958333,752,2.5,2,2,0,18.66504369347368,0.0081739130110374
1,all_other,0.1531,208.9,10.43399815,7.31,667,3600.0,0,0.0,1,0,0,13.561512690668952,0.0
1,all_other,0.167,701.16,10.858999,18.18,667,3000.041667,12532,57.0,2,0,0,6.180234673813714,0.2409999994128188
0,all_other,0.1172,529.3,11.22524339,1.06,692,5480.0,821,6.1,4,2,0,11.808048336028149,0.0109466666942352
1,all_other,0.1505,138.77,9.998797732,19.75,667,2341.958333,555,3.9,2,1,0,13.211308875903793,0.0252272727358614
1,major_purchase,0.0932,293.91,11.10495723,8.35,787,7650.0,2719,4.6,0,0,0,18.854978344611624,0.040887217907893
1,major_purchase,0.0859,292.4,10.12647109,22.9,757,2101.958333,3803,11.7,1,0,0,7.123803002103258,0.1521443432544902
1,debt_consolidation,0.1099,274.98,10.858999,18.62,702,4940.041667,9222,34.7,3,0,1,15.758721884832436,0.1773461534140612
0,debt_consolidation,0.1028,259.2,9.83091686,6.97,697,629.9583333,4380,49.2,0,0,0,5.979938273391193,0.235483870897401
1,debt_consolidation,0.1039,171.18,10.71441777,20.69,732,2610.0,5500,28.2,0,0,0,21.906764836302663,0.1222222220697446
0,debt_consolidation,0.1103,196.52,10.59663473,13.44,692,3480.0,19372,73.9,4,0,0,16.961801969331813,0.4843000014994283
1,credit_card,0.0894,559.18,11.05089001,12.34,782,12930.0095841,8943,21.2,1,0,0,9.388747852727624,0.1419523802956623
1,small_business,0.102,194.17,11.04574983,3.56,722,8100.041667,3567,66.1,2,0,0,26.899538120147348,0.0569108287138601
1,debt_consolidation,0.0976,241.16,11.11988288,13.55,722,6630.0,41154,47.1,0,0,0,23.32476371562037,0.6096888869748442
0,small_business,0.1804,682.76,11.69524702,19.33,647,5160.0,5094,71.7,3,1,0,14.646435031867965,0.0424500000748895
1,debt_consolidation,0.1253,267.74,11.15625052,20.67,712,5339.958333,14193,46.4,3,0,1,21.78730607050226,0.2027571430662859
1,all_other,0.0788,375.37,12.20607265,3.02,767,5580.041667,54526,25.4,2,0,0,44.400636015568,0.2726299987813914
1,all_other,0.1183,828.35,10.81977828,13.27,757,8339.958333,6606,35.7,0,0,0,5.030079855484378,0.1321200005826866
1,all_other,0.1189,281.9,11.06657586,18.06,702,3349.958333,3948,11.2,3,0,0,18.918056040892463,0.0616913557337052
1,debt_consolidation,0.1146,467.99,11.05089001,15.83,727,3660.0,11306,44.7,1,1,0,11.21818847472859,0.1794603166300748
1,credit_card,0.1103,147.39,11.28978191,11.03,697,10649.95833,43712,82.5,0,0,0,45.23147189289105,0.5464000019976484
1,credit_card,0.1496,426.14,11.1844214,6.43,667,5880.0,5422,46.7,1,0,0,14.079879879877138,0.0753055554048083
1,all_other,0.0976,353.71,11.33384664,5.88,717,4500.0,15342,50.0,0,1,0,19.69692676608569,0.1835079670101858
1,debt_consolidation,0.1704,642.14,11.678406,17.74,672,5160.0,18938,53.8,1,1,0,15.312860054008976,0.1604969667320225
0,all_other,0.087,177.3,9.071078305,17.52,727,4351.0,9419,26.5,1,0,0,4.089114496667008,1.0826436777740636
1,credit_card,0.1324,307.67,10.8036489,7.37,672,7020.0,14421,83.8,0,2,0,13.325966099490898,0.29310975682459
1,debt_consolidation,0.1253,689.41,11.51372515,14.45,722,4291.0,13171,51.8,3,0,0,12.097300649143175,0.1316047155875236
1,all_other,0.1505,138.77,10.10217446,22.48,662,6870.041667,4624,67.0,0,1,0,14.650140470235408,0.1895392693801109
1,credit_card,0.1284,363.08,10.77895629,22.45,687,8219.958333,15260,77.9,0,0,1,11.016855790569265,0.3179166666317047
1,home_improvement,0.0894,667.21,11.91839057,10.42,757,3812.041667,298,1.0,1,0,0,18.73473113640396,0.0019866666727824
1,debt_consolidation,0.1461,629.18,10.66886237,20.23,702,4440.0,28607,95.0,2,0,0,5.6947137709652935,0.6653409600157726
1,educational,0.1322,135.21,10.6454249,13.69,677,1920.041667,8661,68.2,2,0,1,25.885659415507224,0.2062142851503938
1,debt_consolidation,0.1209,359.18,10.57867441,5.53,697,1650.041667,14922,43.8,1,0,0,9.11520688086121,0.3798106283334383
1,credit_card,0.1189,298.48,11.35040654,8.84,732,5519.958333,5390,27.2,0,0,1,23.73135005830693,0.0634117644187826
1,all_other,0.1218,116.55,10.59663473,18.18,712,4770.0,6381,66.5,1,0,1,28.60002851148081,0.1595250004939011
1,debt_consolidation,0.0932,319.47,10.6214249,7.43,752,4079.958333,11314,37.1,2,0,0,10.695839964617797,0.2759243005934508
1,debt_consolidation,0.1272,167.8,10.21097225,7.19,682,1860.041667,5091,57.2,0,0,0,13.508144585753262,0.1871691180745698
0,debt_consolidation,0.1343,142.39,10.30895266,13.16,647,3660.0,2153,86.1,3,0,0,17.557412728346563,0.0717666667129054
0,all_other,0.0807,78.42,11.28978191,0.09,727,6678.0,6,1.5,0,1,0,85.01232647657756,7.500000027420138e-05
1,educational,0.1183,258.45,11.35927299,8.82,757,2973.041667,3811,5.8,0,0,0,27.651060690978667,0.0444395211653379
0,debt_consolidation,0.1217,199.78,10.30895266,2.2,662,658.9583333,2468,79.6,1,0,0,12.513765133593289,0.0822666667196705
1,home_improvement,0.0963,481.42,11.69524702,2.93,802,4442.0,7265,11.7,0,0,0,20.7718831422836,0.0605416667734732
1,home_improvement,0.1399,512.6,11.06663836,5.38,702,3600.0,12945,76.6,2,0,1,10.404473899421944,0.2022656254736673
1,educational,0.1178,165.55,10.23995979,14.77,692,1800.0,7443,23.0,3,0,0,14.094432710960666,0.2658214283474316
1,all_other,0.1422,144.0,10.87804719,16.69,667,4710.0,5804,50.9,0,1,3,30.671296218567296,0.1095094342397893
0,all_other,0.1261,308.26,11.46194791,26.2423,747,6959.958333,66423,40.5,7,0,0,25.68989380730673,0.6989687468551061
0,small_business,0.1565,349.85,11.1844214,26.2423,692,4470.041667,60134,53.0,5,0,1,17.150207266002123,0.8351944427725461
1,all_other,0.1221,506.39,11.69524702,8.91,742,4453.958333,10750,76.8,5,0,0,19.747625313213472,0.0895833334913747
1,debt_consolidation,0.16,527.36,11.15625052,7.83,662,6329.958333,18503,86.5,0,0,0,11.0613875290433,0.2643285717012252
1,all_other,0.1357,169.85,10.83036208,14.75,687,3899.958333,0,0.0,0,1,0,24.79246398959585,0.0
1,educational,0.1062,182.34,11.22524339,14.32,707,5910.0,15055,88.0,1,0,0,34.27662599681748,0.2007333338388698
1,all_other,0.1426,51.46,10.81977828,24.43,667,4229.958333,26669,92.6,0,1,0,80.9690370829865,0.533380002352357
1,debt_consolidation,0.1287,538.14,10.91508846,17.93,717,4110.041667,24953,94.5,0,0,0,8.516990586123274,0.4536909110030385
1,major_purchase,0.1114,82.01,10.91370569,6.34,722,4649.958333,1882,11.3,0,0,0,55.81026701595665,0.0342655305664403
1,all_other,0.08,235.03,11.00209984,4.96,777,7859.958333,78935,26.2,7,0,0,21.27387990460285,1.315583334917609
0,all_other,0.1221,199.89,10.81977828,0.79,737,1440.0,2768,23.3,4,0,0,20.844797880286585,0.0553600002441533
1,debt_consolidation,0.1197,298.8,10.95954023,18.76,682,4350.0,9883,66.7,1,1,1,16.036367744544034,0.1718782603170525
1,major_purchase,0.074,124.24,10.23995979,1.89,797,8100.0,2198,8.7,0,0,0,18.7808542763968,0.0784999999338512
1,debt_consolidation,0.0963,320.95,11.2771525,19.9,752,3300.0,4474,82.9,4,0,0,20.51098307544652,0.0566357788713706
1,credit_card,0.1071,244.52,11.40756495,13.57,702,5010.0,7957,26.4,1,0,0,30.672337662182965,0.0884111110503198
0,credit_card,0.1312,202.51,9.392661929,4.4,657,898.9583333,5251,49.3,9,0,0,4.938027752851037,0.4375833332327489
1,debt_consolidation,0.1253,133.87,11.09930217,3.26,712,1740.0,3690,73.8,0,0,0,41.16244618878095,0.0558034025996615
1,credit_card,0.1474,797.8,12.01370075,20.67,697,6719.958333,80602,91.7,0,0,0,17.23489591421739,0.4884969711051685
1,debt_consolidation,0.1261,301.56,10.42228135,14.68,687,4650.041667,14371,60.9,0,1,0,9.285051105373304,0.4277083316016685
1,debt_consolidation,0.1189,331.64,10.71441777,21.95,752,3600.0,5811,32.1,1,0,0,11.30744181847271,0.1291333331722338
0,all_other,0.1537,139.39,10.08580911,18.35,682,870.0416667,1272,38.5,0,0,0,14.348231590069831,0.0529999999644944
0,credit_card,0.1249,16.73,9.798127037,19.2,657,5130.0,9231,44.0,1,4,0,89.6592946911266,0.5128333332709222
1,small_business,0.16,703.15,11.00209984,15.9,747,5700.958333,15018,42.9,2,0,0,7.110858272031302,0.2503000003014208
1,all_other,0.0807,15.69,9.798127037,4.27,722,1470.0,0,0.0,0,0,0,95.6022944667016,0.0
1,debt_consolidation,0.0774,280.97,10.9156156,11.88,777,11249.95833,8805,8.4,3,1,0,16.32113752091659,0.1600065416823049
0,debt_consolidation,0.1442,343.83,10.81977828,22.22,702,5070.041667,5558,23.9,4,0,1,12.118391787483596,0.1111600004902471
1,debt_consolidation,0.1253,167.34,9.903687533,11.04,707,1739.958333,6361,34.7,0,0,0,9.961754516366852,0.3179864025727991
0,home_improvement,0.1229,250.15,10.73639668,3.03,672,983.0,5556,27.1,2,0,0,15.324138919422792,0.1207826081486557
0,all_other,0.0964,32.11,9.392661929,10.0,697,1050.0,0,48.7,2,0,0,31.142946129861837,0.0
0,debt_consolidation,0.128,67.2,9.903487553,2.58,652,1830.0,1123,23.1,4,2,0,24.801587313092053,0.0561499999739536
0,all_other,0.1322,540.81,11.08214255,16.83,707,5699.958333,70715,84.6,0,0,0,10.015840448115592,1.0879230757021812
0,small_business,0.1059,650.9,11.53272809,2.55,707,1590.041667,8702,51.7,11,0,0,13.058841574336364,0.0853137256835517
0,all_other,0.1261,75.39,11.66838957,11.74,667,3359.958333,210,70.0,11,1,0,129.12853194613993,0.0017976373865331
1,credit_card,0.1392,652.87,11.40978471,10.28,697,5190.0,11573,61.9,1,0,0,11.513267107314055,0.1283037688946222
0,credit_card,0.1312,337.52,11.08214255,25.0,697,3047.0,53670,57.3,0,0,0,16.048431715884664,0.8256923067656942
1,debt_consolidation,0.1663,141.0,11.47210347,18.46,682,11490.0,39502,87.6,0,0,0,56.7375886269519,0.4114791668518211
1,small_business,0.1886,519.03,10.59663473,7.38,677,1590.041667,10812,85.1,0,0,0,6.422236331258479,0.2703000008368686
1,major_purchase,0.1411,273.84,10.71441777,8.8,702,1410.0,0,0.0,2,0,0,13.694127975015666,0.0
1,all_other,0.0705,494.4,12.39617634,6.4,802,5430.0,74927,13.9,0,0,0,40.76911396489508,0.3097757114512116
0,small_business,0.1537,870.39,12.03765399,0.61,707,7230.0,4066,46.3,4,0,1,16.18048607903924,0.0240591716915892
1,debt_consolidation,0.0932,191.69,10.33475035,5.57,752,4949.958333,8143,18.4,0,0,0,13.382718579181716,0.2645205310622082
1,credit_card,0.1392,546.2,11.39751461,16.51,692,5790.0,10852,60.9,0,5,0,13.593921593404726,0.1217957355503478
1,debt_consolidation,0.0964,320.99,10.12502982,8.17,712,3300.0,4475,63.0,0,0,0,6.479952630407809,0.1792868594195935
1,debt_consolidation,0.1287,322.88,11.65268741,24.56,692,4919.958333,49128,61.4,1,1,0,29.68078963941209,0.4271999988659492
1,credit_card,0.1099,621.97,10.81977828,24.53,727,2430.041667,20371,65.4,0,0,0,6.699144087802442,0.4074200017968377
1,credit_card,0.1347,441.0,11.28978191,21.11,687,3330.0,64411,87.8,2,0,0,15.117157919032223,0.8051375029435974
1,debt_consolidation,0.1357,95.12,11.09922655,11.16,672,5729.958333,26343,83.4,1,0,0,57.92682915620651,0.3984119789923273
0,credit_card,0.1059,390.54,12.27373129,11.78,692,1470.0,921,14.6,16,0,0,45.66326947797634,0.0043037383349891
1,all_other,0.074,82.31,9.210340372,1.2,807,3899.958333,82,2.3,0,0,0,10.124326732513431,0.0081999999998047
0,educational,0.1501,443.81,9.798127037,2.2,657,1548.0,668,66.8,0,0,0,3.379824700170226,0.0371111111065947
1,credit_card,0.1146,98.88,9.942708266,3.58,707,3879.041667,2731,97.5,0,0,0,17.529665593362573,0.1312980768822969
1,home_improvement,0.0932,159.74,11.54248427,6.56,737,8159.958333,27226,49.8,0,0,0,53.73314985141861,0.2643300963503665
1,credit_card,0.1316,506.56,11.20504069,18.87,727,9450.0,49542,54.6,2,0,0,12.091361397256632,0.6740408130917599
1,all_other,0.1357,169.85,10.2181523,21.42,677,1890.0,8817,76.0,1,0,0,13.44127175982615,0.3218353032389403
1,all_other,0.1496,221.74,11.1844214,15.45,662,2614.0,9317,61.7,2,0,0,27.058717470960783,0.1294027775187383
1,all_other,0.0963,385.14,10.49127422,15.0,752,5880.0,20328,38.1,0,0,0,7.789375312056023,0.5646666652201305
1,small_business,0.1189,530.63,11.35040654,2.61,757,5041.0,29204,51.9,2,0,0,13.348912359654474,0.3435764690326769
1,all_other,0.0768,31.19,11.1844214,16.9,767,6419.958333,28938,23.4,0,0,0,192.36934953545503,0.4019166658621069
1,credit_card,0.1379,654.25,11.74799759,11.43,687,5310.0,11043,55.8,0,2,0,16.112597167311364,0.0872964424389269
1,major_purchase,0.1322,338.01,11.60823564,9.86,687,5880.0,12919,54.3,1,0,0,27.11951309990808,0.1174454551062041
0,all_other,0.1287,336.34,11.56347598,5.59,732,7320.0,4547,68.9,6,0,0,26.061178079890947,0.043228597387691
1,debt_consolidation,0.1218,299.7,10.30895266,9.48,737,3810.041667,4105,57.8,0,0,0,8.341675002967191,0.1368333334214941
1,home_improvement,0.1183,132.54,10.71441777,8.43,742,1289.958333,450,1.7,2,0,0,28.293345440457895,0.0099999999875245
1,major_purchase,0.0894,206.52,11.11654398,12.49,777,3633.0,21760,63.2,0,0,0,27.146281351418413,0.3234485307194281
0,debt_consolidation,0.1183,828.35,12.4292162,15.7,757,7020.0,290341,38.0,0,0,0,25.150399467707324,1.1613639963351796
0,debt_consolidation,0.1488,349.53,10.66895539,26.2423,692,4440.0,14998,80.9,0,0,1,10.25186197630746,0.3487906993052588
0,debt_consolidation,0.1786,432.99,10.6046029,12.83,652,2878.958333,4157,96.7,12,0,1,7.759994435843687,0.1031001986957343
1,debt_consolidation,0.1114,104.98,10.30895266,5.04,732,2670.041667,6383,46.6,0,0,0,23.814059805575035,0.2127666668037507
1,credit_card,0.1158,184.88,11.08214255,16.84,707,3749.958333,31983,58.3,0,0,0,29.298283604204848,0.4920461532939667
1,all_other,0.1189,663.28,10.70548914,17.33,772,9119.958333,22828,21.4,1,0,0,5.603465616436025,0.511838564002919
0,debt_consolidation,0.1355,169.8,11.03488966,4.88,652,6300.0,3341,19.8,3,1,0,30.427954333682656,0.0538870969912092
1,debt_consolidation,0.1126,394.36,11.15625052,11.38,732,3660.0,6789,16.3,1,1,0,14.791899095537772,0.0969857143857546
0,home_improvement,0.1632,127.13,9.798127037,1.13,702,690.0,707,17.7,0,0,0,11.798945962263415,0.0392777777729977
1,all_other,0.1253,251.0,10.77895629,20.51,692,4710.0,12189,69.3,0,0,0,15.936254981832224,0.253937499972074
1,small_business,0.0963,433.28,10.89673933,18.2,757,4431.958333,18116,40.7,0,0,0,10.385893694703546,0.3354814799873847
1,educational,0.1189,82.91,9.809396629,19.18,697,1830.0,483,4.6,1,1,0,18.2969484958736,0.0265326301947893
0,all_other,0.1166,82.64,10.39513036,20.33,687,2370.0,15,0.4,6,0,0,32.97434666611125,0.0004587155949015
0,major_purchase,0.1513,243.11,10.73630972,18.91,652,2729.958333,12634,76.6,0,0,0,15.76652551733341,0.2746760574606386
1,all_other,0.0963,481.42,10.77895629,12.57,712,8159.958333,10,0.1,0,0,0,8.308753272485331,0.0002083333333104
