credit_policy,purpose,interest_rate,installment,log_annual_income,debt_income_ratio,fico,days_with_credit_line,revolve_balance,revolve_utilized,inquiries_last_6_mon,delinquent_2_yrs,public_recs,default,income_installment_ratio,debt_to_credit_ratio
1,debt_consolidation,0.1217,376.24,10.42228135,23.96,712,3030.041667,12102,49.0,1,0,0,0,7.442058290815367,0.3601785699703147
1,debt_consolidation,0.1217,599.33,11.61045137,18.3,682,4379.0,18076,81.4,1,0,0,0,15.328783807674697,0.16396357172340376
1,debt_consolidation,0.1217,132.35,10.20359214,23.2,702,5279.041667,4504,39.2,1,0,0,1,17.000377701401213,0.1668148156466313
1,small_business,0.1186,828.69,10.858999,9.74,712,4859.041667,25852,60.5,0,0,0,0,5.2291367627112955,0.4971538449425625
1,credit_card,0.1091,604.88,10.858999,17.56,707,8061.0,32438,43.0,0,1,0,0,7.163955402544677,0.6238076907878246
1,debt_consolidation,0.087,538.23,10.93131966,11.51,747,6240.041667,20380,48.1,2,0,0,0,8.654912095804091,0.3645796061276964
1,credit_card,0.0933,172.55,10.6454249,16.09,707,2220.0,38054,61.2,0,0,0,0,20.28397571469563,0.9060476165700366
1,small_business,0.1091,604.88,10.49127422,4.67,697,1410.0,25,0.2,2,0,0,0,4.959661433152455,0.0006944444426654498
1,all_other,0.0996,290.24,10.54534144,3.38,697,1782.0,3305,55.1,2,0,0,0,10.910510855693023,0.08697368409820183
1,major_purchase,0.1186,530.36,11.36674295,15.1,682,3900.0,348,4.8,0,0,0,1,13.57568437570056,0.004027777797079478
1,all_other,0.087,158.31,10.08580911,6.15,722,1350.0,3015,25.3,0,0,0,0,12.633440726042789,0.12562499991584167
1,debt_consolidation,0.1059,390.54,10.30895266,19.84,702,2042.041667,7336,71.9,1,0,0,0,6.401392938980045,0.2445333334908845
1,credit_card,0.1249,301.04,10.858999,4.98,662,6630.041667,8644,72.6,1,0,0,0,14.394543395865078,0.16623076882575855
1,small_business,0.1154,659.91,11.47210347,17.81,707,3629.0,93,0.0,2,0,0,1,12.122865233744324,0.0009687500004359112
1,small_business,0.0743,217.52,10.66895539,1.65,777,2879.0,2698,9.5,0,0,0,0,16.47358089637158,0.06274418633988454
1,home_improvement,0.1028,388.79,11.48246626,5.58,697,4800.041667,19009,30.0,0,0,0,0,20.79100119256853,0.195969071672188
1,major_purchase,0.087,158.31,10.77895629,0.38,717,12930.0095841,498,7.3,2,1,0,0,25.266881437937514,0.01037499999885904
1,debt_consolidation,0.1217,319.64,11.00209984,19.28,672,4740.0,10358,91.7,2,0,1,1,15.642597903825584,0.17263333354122498
1,credit_card,0.1028,103.68,11.22524339,9.7,682,12780.0,2105,45.3,0,3,0,0,60.28163565065296,0.02806666673735111
1,home_improvement,0.0964,154.08,11.00209984,12.94,697,2969.041667,2822,9.9,3,0,0,0,32.45067493496112,0.04703333338997267
1,debt_consolidation,0.1059,650.9,11.58988651,11.96,707,5070.0,21004,97.7,0,0,0,0,13.82700881094298,0.19448148072424007
1,all_other,0.1375,81.74,10.75790288,24.08,667,2820.0,11675,75.8,1,0,0,0,47.91615688714908,0.24840425549109338
1,all_other,0.0901,238.54,9.875088078,10.37,712,1230.041667,3933,43.7,0,0,0,0,6.79131382567545,0.2023148148177344
1,debt_consolidation,0.128,335.98,10.98189713,7.51,662,4109.041667,7251,80.6,3,0,2,0,14.584201383877257,0.12331632700990805
1,all_other,0.1217,93.23,10.71441777,19.19,692,4440.041667,88,44.0,1,3,0,1,40.223104201204436,0.001955555553115914
1,all_other,0.0933,95.87,10.50780352,2.69,697,4680.0,1492,33.2,2,0,0,0,31.813914695547645,0.04076502729751561
1,debt_consolidation,0.0996,95.94,10.1266311,14.16,692,1918.041667,7121,33.7,0,0,0,0,21.71496065574107,0.28484000109672997
1,debt_consolidation,0.128,554.37,11.03488966,19.22,677,3060.041667,17641,69.5,2,0,0,0,9.319888604829472,0.28453225921039277
1,small_business,0.1438,859.07,11.28978191,20.79,682,3059.041667,30946,61.5,3,0,0,1,7.760329940858384,0.38682500141423926
1,major_purchase,0.0838,472.68,11.2515607,7.96,772,5909.041667,0,0.0,0,0,0,0,13.575075444917253,0.0
1,credit_card,0.1091,586.9,11.22524339,10.34,697,2669.041667,23391,90.7,1,0,0,0,10.649173597307376,0.31188000078545364
1,major_purchase,0.0964,224.69,9.878169745,21.23,772,5881.0,16324,48.0,0,0,0,0,7.232186571401762,0.8371282047530368
1,debt_consolidation,0.128,483.81,10.49460201,8.47,662,2670.041667,7104,93.5,2,0,0,1,6.22145058479966,0.19667774037817476
1,debt_consolidation,0.1217,399.55,10.08580911,14.5,672,1950.041667,9273,43.9,0,0,0,0,5.005631338605515,0.38637499974116085
1,debt_consolidation,0.1186,232.04,10.82774645,17.02,672,4380.0,6718,94.6,3,0,0,0,18.100327456258686,0.13329365133475113
1,small_business,0.0964,802.47,11.22524339,17.06,767,5691.041667,12017,12.1,4,0,0,1,7.788453131281791,0.16022666707018923
1,debt_consolidation,0.1091,304.9,11.16368368,18.96,692,5430.0,5749,43.2,1,1,0,0,19.2746965515995,0.08152035996792169
1,small_business,0.1249,836.23,11.27545477,7.99,692,4739.0,6530,21.8,0,1,0,0,7.858882536055322,0.08280287071428728
1,all_other,0.0775,124.89,10.08580911,6.0,752,2729.041667,2666,12.1,0,0,0,0,16.01409241204127,0.11108333325891673
1,all_other,0.1028,113.4,10.77895629,17.65,687,2070.0,3761,55.4,2,0,0,0,35.27336861058102,0.0783541666580499
1,credit_card,0.1407,842.47,11.69524702,12.81,677,5340.041667,33698,91.3,0,0,0,0,11.869858846437465,0.28081666716207865
1,debt_consolidation,0.1091,817.41,11.19821472,22.13,737,9900.0,3472,4.5,1,0,0,1,7.442205664891893,0.047561643841824604
1,debt_consolidation,0.1596,421.65,10.46287474,20.82,667,6750.041667,14534,48.9,3,1,0,0,6.915688346959193,0.4153520816869319
1,educational,0.0933,575.17,11.00209984,9.96,732,2732.041667,6703,47.5,1,0,0,0,8.693082034839804,0.11171666680120014
1,all_other,0.1312,405.03,11.56171563,18.25,667,4358.0,5861,53.8,2,0,0,0,21.603338042930087,0.05581904757102427
1,debt_consolidation,0.128,167.99,10.14564911,18.65,662,1380.0,5061,72.3,0,1,0,0,12.639641252454611,0.19862637356402457
1,debt_consolidation,0.0996,677.22,10.89857098,3.77,722,6149.0,16888,39.5,0,0,0,0,6.6569947702485,0.3121684320660166
1,all_other,0.1154,131.99,10.83863929,9.14,667,3990.0,463,92.6,0,0,0,0,32.16910365399345,0.009086983846555709
1,debt_consolidation,0.0933,281.2,10.1266311,0.0,712,3360.041667,0,0.0,0,1,0,0,7.408724485461587,0.0
1,debt_consolidation,0.0964,802.47,10.77895629,9.78,742,2550.0,8283,12.7,4,0,0,0,4.984610017121996,0.17256249998102297
1,credit_card,0.1091,505.16,11.61728548,10.86,687,3420.041667,46525,93.6,0,0,0,0,18.311030163267354,0.4191441442675702
1,home_improvement,0.0743,180.23,10.62861778,2.32,772,2610.041667,2650,6.6,0,0,0,0,19.09596998437238,0.0641646488429825
1,small_business,0.0933,798.84,11.51292546,1.57,762,6359.041667,17,0.1,5,0,0,1,10.43179271432923,0.00017000000084493885
1,all_other,0.0933,319.54,10.50506754,19.46,727,4470.041667,827,6.6,2,0,0,1,9.518891744297466,0.022657534236845793
1,debt_consolidation,0.0964,32.1,8.517193191,18.0,702,1200.041667,961,26.0,2,0,0,0,12.980269984212914,0.19220000008000074
1,debt_consolidation,0.0964,192.6,9.798127037,2.87,697,1199.041667,1554,29.3,1,0,0,0,7.78816199471728,0.08633333332282668
1,home_improvement,0.1407,764.64,11.81303006,3.66,672,5790.0,10753,52.3,2,3,0,1,14.712806064316064,0.07965185164639513
1,all_other,0.0712,30.94,11.69524702,0.65,792,3810.041667,2227,3.8,1,0,0,0,323.2062049889518,0.01855833336607363
1,credit_card,0.0901,381.66,11.51961693,6.64,722,10290.04167,7606,18.6,0,0,1,0,21.98103685001888,0.07555274619809305
1,debt_consolidation,0.1249,301.04,11.00209984,4.64,662,2222.0,8355,34.4,0,2,0,1,16.60908847322219,0.13925000016769015
1,credit_card,0.1438,687.25,11.32659589,16.05,667,2190.0,27293,86.6,0,0,0,0,10.064265826041591,0.32883132424195194
1,debt_consolidation,0.0964,320.99,11.1124479,3.6,712,2850.0,10157,26.2,0,1,0,0,17.39410368677167,0.1515970146787405
1,small_business,0.147,862.97,11.3736634,5.79,677,4739.0,4209,75.2,2,0,0,1,8.4012190657077,0.04837931023049378
1,credit_card,0.0807,250.95,10.89673933,10.44,767,3449.041667,0,0.0,1,0,0,0,17.931859015904177,0.0
1,all_other,0.0743,87.01,10.28793329,3.96,767,3930.0,1773,5.0,1,0,0,0,28.134697065019054,0.0603553923632913
1,all_other,0.0775,62.45,10.08580911,2.4,742,2290.041667,949,55.8,1,0,0,1,32.02562051785162,0.03954166664017703
1,home_improvement,0.1375,851.41,11.22524339,19.78,687,2399.041667,12308,43.6,2,0,0,1,7.340764125697019,0.1641066670799608
1,credit_card,0.1059,244.09,10.59600954,12.1,687,4019.0,7914,30.8,3,2,0,0,13.647630003911257,0.19797373312857658
1,debt_consolidation,0.1438,687.25,10.65725935,15.7,672,3690.0,9150,96.3,0,0,0,0,5.153389085875885,0.21529411870469287
1,debt_consolidation,0.1122,656.86,10.55986701,14.04,702,1800.0,21777,53.7,3,0,0,0,4.891453283076912,0.5648148141956982
1,all_other,0.128,537.57,11.48440253,12.43,667,2580.0,4281,63.0,3,0,0,0,15.06594495990554,0.044048647806667
1,debt_consolidation,0.0964,320.99,10.12502982,8.17,712,3300.0,4475,63.0,0,0,0,0,6.479952630407809,0.17928685941959352
1,debt_consolidation,0.0996,386.99,11.51292546,8.17,707,3839.041667,25413,45.2,2,0,0,0,21.533717387825945,0.25413000126308416
1,small_business,0.0838,315.12,11.58058411,2.28,742,4740.0,15043,65.2,2,0,0,0,28.296098743200314,0.1405887855309228
1,major_purchase,0.1059,292.91,10.16277015,5.56,682,1350.041667,6353,39.5,2,0,0,0,7.3742787852684595,0.24510030875624375
1,debt_consolidation,0.0807,125.48,9.980448594,10.33,742,1920.041667,3737,55.8,1,0,0,0,14.344915529087816,0.17300925920255653
1,debt_consolidation,0.0933,383.45,11.13663073,7.47,717,5580.041667,11370,41.6,0,2,0,0,14.91719905123029,0.16564685383624947
1,debt_consolidation,0.1343,523.78,10.49127422,17.4,667,10380.04167,18403,73.3,0,1,0,0,5.72759557005853,0.5111944431348909
1,all_other,0.1217,199.78,11.69524702,6.81,662,2041.041667,19504,77.3,0,0,0,0,50.055060478316996,0.16253333362007188
1,debt_consolidation,0.0933,575.17,11.53272809,16.95,747,3630.0,10463,8.2,2,0,0,0,14.778239443530676,0.10257843160503352
1,debt_consolidation,0.0901,95.42,9.210340372,6.72,707,3329.0,2808,51.1,3,1,0,0,8.733319360230356,0.2807999999933123
1,debt_consolidation,0.0901,477.07,11.17043516,6.88,742,4589.041667,6297,14.5,0,0,0,0,12.402093382930333,0.08869014049238984
1,all_other,0.0807,345.06,11.03488966,14.07,792,7867.041667,33060,21.7,0,0,0,0,14.973241308350186,0.5332258085990355
1,all_other,0.1122,155.19,9.893437217,23.03,717,2580.0,4500,13.0,0,0,0,1,10.632128362160367,0.2272727272005968
1,home_improvement,0.0996,644.97,11.21171226,13.28,732,1770.0,2344,9.8,1,0,0,0,9.560134596785225,0.0316791003873489
1,all_other,0.0712,92.8,11.01205017,1.19,797,6270.041667,2907,4.0,0,0,0,0,54.41810333631575,0.04797029712839733
1,debt_consolidation,0.0996,306.36,10.96819829,21.93,727,4593.041667,26218,28.7,2,0,0,0,15.776646218866622,0.4520344825455118
1,debt_consolidation,0.1154,143.53,9.998797732,24.71,707,1291.041667,5967,25.5,0,0,0,0,12.77317169030286,0.27122727281961284
1,credit_card,0.0964,288.89,11.62625415,10.36,702,6119.0,27786,85.5,2,0,1,1,32.307568038858506,0.24808928578306405
1,all_other,0.0933,87.88,11.62625415,13.46,702,6120.0,27786,85.5,2,0,1,1,106.20543161977507,0.24808928578306405
1,all_other,0.0901,381.66,11.69524702,4.28,722,4080.041667,7335,45.8,1,1,0,0,26.20133098139226,0.061125000107835684
1,debt_consolidation,0.1122,197.06,10.80972795,0.0,672,2519.0,0,0.0,1,1,0,0,20.932710879697918,0.0
1,credit_card,0.0807,83.92,10.59663473,16.68,737,6988.0,19210,48.3,0,0,0,0,39.720368482043476,0.4802500014868893
1,small_business,0.0964,481.48,10.59663473,4.05,717,2759.041667,11601,85.9,3,0,0,0,6.923098203483194,0.2900250008979387
1,debt_consolidation,0.0996,253.16,10.16585182,6.14,697,2040.041667,991,34.2,1,0,0,0,8.558487411750773,0.038115384501176394
1,all_other,0.0743,77.69,12.4845739456,2.45,762,6240.0,141287,9.4,5,1,0,0,283.42307525205763,0.5347128613133967
1,all_other,0.1014,97.0,11.69524702,8.71,687,2311.041667,199,1.1,1,1,0,0,103.0927833232801,0.0016583333362589368
1,all_other,0.1046,259.87,11.69524702,11.28,692,5018.041667,63580,80.6,1,0,0,1,38.48077878307681,0.5298333342680563
1,home_improvement,0.0743,124.3,11.04292184,5.82,772,5430.0,773,4.8,0,0,0,0,41.9013142043572,0.012367999947120527
1,debt_consolidation,0.133,67.68,9.798127037,22.0,662,1470.0,1042,37.2,3,1,0,0,22.163120570073108,0.05788888888184389
1,debt_consolidation,0.133,406.07,10.20359214,7.16,662,1530.041667,137,3.2,1,1,0,1,5.540916563105992,0.005074074099375775
1,credit_card,0.0983,241.41,11.47210347,2.69,712,4709.0,1944,47.4,0,0,1,0,33.13864378609095,0.020250000009111948
1,small_business,0.1393,170.72,10.54534144,20.72,662,7109.041667,16613,18.3,1,1,0,1,18.548890995526847,0.43718420996170254
1,educational,0.0838,293.85,9.392661929,0.0,737,1139.0,0,0.0,1,0,0,0,3.403096818886722,0.0
1,credit_card,0.133,318.09,10.81977828,17.04,662,6179.0,5181,97.8,3,0,1,0,13.09901803983302,0.10362000045699359
1,major_purchase,0.092,63.79,10.08580911,18.65,727,3455.041667,597,14.2,2,1,0,0,31.3528766474343,0.024874999983335814
1,all_other,0.0743,217.52,11.00209984,1.72,807,7230.0,3202,1.1,1,0,0,0,22.98639202822181,0.05336666673093284
1,credit_card,0.1236,667.74,11.79810441,13.42,687,3420.041667,46086,92.7,0,0,0,0,16.598276820803832,0.34651127722660513
1,debt_consolidation,0.1236,133.55,10.81977828,8.66,662,6839.041667,9380,44.1,1,0,1,1,31.199300998056792,0.1876000008273692
1,debt_consolidation,0.1014,421.14,10.59663473,17.01,752,4349.0,35944,56.2,2,0,0,0,7.915024274619101,0.8986000027821316
1,all_other,0.1362,339.94,10.80972795,1.21,672,2519.0,0,0.0,0,1,0,0,12.13449434004022,0.0
1,debt_consolidation,0.1078,365.51,11.00209984,14.26,702,6780.041667,7973,89.6,0,0,0,0,13.679516275830508,0.13288333349335651
1,debt_consolidation,0.0807,313.69,10.11050172,9.95,752,5167.0,8522,21.7,1,0,0,0,6.535114272253082,0.3464227648929312
1,credit_card,0.1583,870.39,11.69524702,18.08,677,3330.0,62976,86.1,2,2,0,0,11.489102565928112,0.5248000009258432
1,debt_consolidation,0.1362,316.99,10.30895266,21.88,667,1601.041667,7429,82.5,0,0,0,0,7.886684117446188,0.2476333334928818
1,small_business,0.1236,701.12,10.77895629,0.85,682,2579.0,639,13.6,1,0,0,1,5.705157462973368,0.013312499998535997
1,debt_consolidation,0.1014,485.0,11.38845009,13.73,732,5489.0,14903,35.3,0,0,0,0,15.171134089605939,0.16878454213364025
1,debt_consolidation,0.1236,133.55,10.59653473,9.48,662,4080.041667,2923,28.4,3,0,0,0,24.95694501195731,0.07308230809165535
1,credit_card,0.0838,362.39,11.58058411,8.16,757,5790.0,18314,50.6,1,0,0,0,24.605167460352888,0.17115887909415142
1,all_other,0.0712,108.27,10.26813067,0.0,777,3034.041667,150,7.5,1,0,0,0,22.166805295116927,0.00520833331314603
1,all_other,0.1236,240.39,9.757305042,4.58,662,3840.041667,0,0.0,2,0,0,0,5.990265815900885,0.0
1,all_other,0.0743,62.15,11.12714533,9.99,767,8190.041667,2475,5.4,1,1,0,0,91.16653256619196,0.03640134134077091
1,all_other,0.0838,66.18,9.893437217,2.36,722,5790.0,1489,62.0,1,0,0,0,24.932003634386025,0.07520202017815303
1,debt_consolidation,0.1109,327.82,10.63344871,19.32,702,2849.0,15368,87.1,0,0,0,0,10.549488580349026,0.37031325161181605
1,all_other,0.0743,69.14,11.69524702,7.67,762,6007.041667,21521,29.5,1,0,0,1,144.63407553309472,0.1793416669830582
1,home_improvement,0.1078,313.3,11.02190247,14.06,702,5700.041667,4781,15.5,2,0,0,1,16.278327506057686,0.07812091491553094
1,debt_consolidation,0.1141,329.34,11.27090486,14.03,692,4470.041667,8473,27.6,3,1,1,0,19.863970406958256,0.10793080584544573
1,all_other,0.1236,292.97,10.727663,15.53,677,1848.0,8494,44.2,1,0,0,0,12.970611383727292,0.18627192898679926
1,all_other,0.0838,315.12,11.15051985,14.03,762,5519.0,11333,45.5,5,0,0,0,18.405686790205117,0.1628304591713077
1,debt_consolidation,0.0807,225.86,11.02190247,17.0,762,5340.041667,9366,40.7,4,0,0,1,22.58035954860477,0.15303921545677948
1,major_purchase,0.0838,63.03,10.46493024,18.96,742,2190.0,4922,30.6,0,0,0,0,46.35887662807801,0.14037189169317632
1,debt_consolidation,0.1267,536.57,11.42081018,10.13,677,5280.041667,23129,79.8,0,1,0,1,14.164042026064797,0.2536074551417519
1,small_business,0.1204,126.29,11.05089001,12.5,667,3300.0,29736,80.2,3,0,0,0,41.57098760225064,0.4719999978163722
1,credit_card,0.0951,192.23,11.60823564,16.87,722,8519.041667,67232,41.1,1,0,0,0,47.685931555428034,0.6112000029182069
1,all_other,0.1014,97.0,10.77895629,0.0,692,5160.0,0,0.0,0,0,0,0,41.237113406596784,0.0
1,debt_consolidation,0.092,318.93,11.25480219,5.93,727,4800.0,11496,26.6,0,0,0,0,20.18467992775076,0.14881553468894332
1,credit_card,0.1078,228.45,10.50506754,7.76,687,2010.041667,6999,65.7,0,0,0,0,13.314364928749455,0.1917534245751919
1,all_other,0.1172,72.78,10.57821615,17.2,667,1410.0,4863,69.5,0,1,0,0,44.96427600914327,0.12383498824020647
1,all_other,0.1141,16.47,9.878169745,3.69,667,8820.0,12229,90.6,0,0,1,0,98.66423805271779,0.6271282048471507
1,all_other,0.0775,124.89,10.96127785,1.33,767,2485.041667,2325,8.2,0,0,0,0,38.4338218905988,0.04036458319948367
1,all_other,0.1109,262.26,11.1844214,5.12,687,1949.041667,14653,95.1,0,0,0,1,22.878059986314515,0.2035138884814933
1,credit_card,0.0838,236.34,11.22524339,6.06,742,3149.041667,4286,40.4,0,0,0,0,26.444952120926203,0.05714666681058758
1,debt_consolidation,0.1204,265.87,10.70738554,16.06,677,1949.041667,8009,68.5,0,0,0,0,14.00579850363898,0.179233769257702
1,debt_consolidation,0.0775,101.47,10.49127422,2.73,742,2550.0,2353,12.4,0,0,0,1,29.565388860601725,0.06536111094367214
1,debt_consolidation,0.0775,218.55,10.81769612,10.37,767,4410.0,6634,9.4,0,0,0,0,19.025394680666334,0.13295654938468662
1,debt_consolidation,0.1014,38.8,10.30895266,19.76,702,4529.041667,0,0.0,0,0,0,0,64.43298964920791,0.0
1,credit_card,0.1141,247.0,11.1844214,14.65,682,3329.0,5608,47.1,0,0,0,0,24.2914980243354,0.07788888873297034
1,debt_consolidation,0.1299,673.79,10.77895629,18.98,682,4830.041667,13649,42.4,1,0,0,1,5.936567773994699,0.28435416663539564
1,all_other,0.1078,79.96,10.54534144,14.84,677,4140.041667,9973,33.8,0,0,0,0,39.60313495193025,0.26244736808210795
1,debt_consolidation,0.1204,498.51,10.75790288,17.95,677,2609.0,16502,63.0,0,0,0,0,7.856746432279324,0.35110638322175786
1,debt_consolidation,0.1488,692.14,11.23848862,7.11,667,3899.041667,15773,95.0,0,0,0,1,9.150364576482168,0.2075394735323888
1,small_business,0.0951,800.95,11.08214255,2.14,777,4559.041667,3326,14.3,6,0,0,0,6.762802512947614,0.05116923071180732
1,debt_consolidation,0.0983,289.69,9.980448594,4.83,712,1620.041667,7263,39.0,0,0,0,0,6.213538612274982,0.3362499998897961
1,all_other,0.0838,264.71,10.54796956,13.1,767,7560.041667,3451,19.4,0,0,0,0,11.994257853728744,0.0905774279224973
1,debt_consolidation,0.1267,117.38,10.77895629,13.1,662,9659.041667,16770,50.7,0,0,0,0,34.07735560095321,0.3493749999615785
1,all_other,0.1078,293.72,10.49127422,7.93,692,2429.041667,17042,75.1,0,0,0,0,10.213809096027703,0.4733888876761838
1,major_purchase,0.1267,563.4,11.00209984,20.06,697,4560.041667,10686,49.4,0,0,0,0,8.874689375184255,0.1781000002144748
1,credit_card,0.092,318.93,12.01370075,0.33,732,3600.0,45,0.4,0,0,0,0,43.11290866448008,0.00027272727351346844
1,all_other,0.0951,230.68,10.38887228,15.84,717,1800.0,3247,33.3,1,0,0,0,11.739205781407097,0.09991999053434518
1,debt_consolidation,0.152,730.04,11.22524339,21.84,677,2640.041667,27839,72.7,0,1,0,0,8.561174708590897,0.37118666760148106
1,all_other,0.0775,312.22,11.65702581,2.89,807,5160.0,0,0.0,1,0,0,0,30.827621581462253,0.0
1,major_purchase,0.0807,250.95,11.00209984,9.58,757,12930.0095841,17246,13.7,1,0,0,0,19.924287682720898,0.28743333367947155
1,debt_consolidation,0.1425,514.49,10.77895629,19.05,667,6209.0,14036,64.4,0,0,0,0,7.774689499193158,0.292416666634509
1,small_business,0.1046,16.25,10.16585182,14.17,692,4919.041667,5643,60.7,0,0,0,0,133.33333373285083,0.21703846088813156
1,debt_consolidation,0.1204,372.22,10.71441777,21.33,697,4710.0,17850,66.3,1,0,0,0,10.074687025625408,0.39666666617180757
1,debt_consolidation,0.0951,320.38,10.91508846,7.59,722,2340.041667,8382,20.4,1,0,0,0,14.30592831642543,0.1524000006423063
1,small_business,0.1836,504.13,11.33857208,23.04,662,6690.041667,24280,93.4,3,0,0,0,13.88530739139081,0.28904761841907056
1,debt_consolidation,0.1172,413.51,10.49127422,11.9,677,2970.0,8375,91.0,3,0,0,0,7.254963622851339,0.23263888829292567
1,all_other,0.1014,485.0,11.33857208,19.86,742,2763.041667,6437,28.6,4,0,0,0,14.432989722106905,0.07663095221431455
1,credit_card,0.1172,307.66,11.03488966,20.09,697,6392.041667,16890,64.0,0,0,0,0,16.79342990918324,0.2724193559358049
1,all_other,0.1078,130.54,10.37349118,0.38,682,1290.041667,887,38.6,0,0,0,0,20.427965848897127,0.027718750049391026
1,debt_consolidation,0.1299,370.59,10.86856845,17.94,667,3269.0,17771,52.1,2,0,0,1,11.805499355659206,0.3384952376144785
1,debt_consolidation,0.1299,539.03,10.66895539,14.82,677,8159.041667,13115,42.3,2,2,0,0,6.647743755595693,0.30500000142608813
1,major_purchase,0.0775,312.22,10.08580911,0.0,787,3809.041667,5028,12.1,0,0,0,1,6.4057395469215095,0.2094999998596524
1,all_other,0.1078,70.17,9.308283446,19.15,692,2399.041667,1,0.2,2,0,1,1,13.09795258731594,9.067005170968774e-05
